timestamp,symbol,position_size,entry_price,realized_pnl,equity
2025-08-11T21:24:57.491180,SOLUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,ADAUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,BNBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,TRXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,ARBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,OPUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,DOGEUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:24:57.491180,SPELLUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:39:45.955018,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:39:45.955018,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:39:45.955018,XRPUSDT,0,0,0.002790000000000559,68.51083143
2025-08-11T21:39:45.955018,SOLUSDT,0.2,175.00799999999998,-0.010200000000000955,68.51083143
2025-08-11T21:39:45.955018,ADAUSDT,0,0,-0.0013000000000027434,68.51083143
2025-08-11T21:39:45.955018,BNBUSDT,-0.04,802.4762500000002,-0.015850000000000364,68.51083143
2025-08-11T21:39:45.955018,TRXUSDT,0,0,-0.006199999999999317,68.51083143
2025-08-11T21:39:45.955018,ARBUSDT,0,0,0.026949999999998392,68.51083143
2025-08-11T21:39:45.955018,OPUSDT,-9.599999999999998,0.7560084033613447,-0.02821932773109429,68.51083143
2025-08-11T21:39:45.955018,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:39:45.955018,DOGEUSDT,-32.0,0.22459,-0.01872000000000007,68.51083143
2025-08-11T21:39:45.955018,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:39:45.955018,SPELLUSDT,0,0,-0.017063200000000413,68.51083143
2025-08-11T21:45:09.942074,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:45:09.942074,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:45:09.942074,XRPUSDT,0,0,0.002790000000000559,68.51083143
2025-08-11T21:45:09.942074,SOLUSDT,0.2,175.00799999999998,-0.010200000000000955,68.51083143
2025-08-11T21:45:09.942074,ADAUSDT,0,0,-0.0013000000000027434,68.51083143
2025-08-11T21:45:09.942074,BNBUSDT,-0.04,802.4762500000002,-0.015850000000000364,68.51083143
2025-08-11T21:45:09.942074,TRXUSDT,0,0,-0.006199999999999317,68.51083143
2025-08-11T21:45:09.942074,ARBUSDT,0,0,0.026949999999998392,68.51083143
2025-08-11T21:45:09.942074,OPUSDT,-9.599999999999998,0.7560084033613447,-0.02821932773109429,68.51083143
2025-08-11T21:45:09.942074,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:45:09.942074,DOGEUSDT,-32.0,0.22459,-0.01872000000000007,68.51083143
2025-08-11T21:45:09.942074,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:45:09.942074,SPELLUSDT,0,0,-0.017063200000000413,68.51083143
2025-08-11T21:50:34.490331,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:50:34.490331,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:50:34.490331,XRPUSDT,0,0,0.002790000000000559,68.51083143
2025-08-11T21:50:34.490331,SOLUSDT,0.2,175.00799999999998,-0.010200000000000955,68.51083143
2025-08-11T21:50:34.490331,ADAUSDT,0,0,-0.0013000000000027434,68.51083143
2025-08-11T21:50:34.490331,BNBUSDT,-0.04,802.4762500000002,-0.015850000000000364,68.51083143
2025-08-11T21:50:34.490331,TRXUSDT,0,0,-0.006199999999999317,68.51083143
2025-08-11T21:50:34.490331,ARBUSDT,0,0,0.026949999999998392,68.51083143
2025-08-11T21:50:34.490331,OPUSDT,-9.599999999999998,0.7560084033613447,-0.02821932773109429,68.51083143
2025-08-11T21:50:34.490331,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:50:34.490331,DOGEUSDT,-32.0,0.22459,-0.01872000000000007,68.51083143
2025-08-11T21:50:34.490331,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:50:34.490331,SPELLUSDT,0,0,-0.017063200000000413,68.51083143
2025-08-11T21:56:04.782246,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:56:04.782246,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:56:04.782246,XRPUSDT,0,0,0.002790000000000559,68.51083143
2025-08-11T21:56:04.782246,SOLUSDT,0.2,175.00799999999998,-0.010200000000000955,68.51083143
2025-08-11T21:56:04.782246,ADAUSDT,0,0,-0.0013000000000027434,68.51083143
2025-08-11T21:56:04.782246,BNBUSDT,-0.04,802.4762500000002,-0.015850000000000364,68.51083143
2025-08-11T21:56:04.782246,TRXUSDT,0,0,-0.006199999999999317,68.51083143
2025-08-11T21:56:04.782246,ARBUSDT,0,0,0.026949999999998392,68.51083143
2025-08-11T21:56:04.782246,OPUSDT,-9.599999999999998,0.7560084033613447,-0.02821932773109429,68.51083143
2025-08-11T21:56:04.782246,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:56:04.782246,DOGEUSDT,-32.0,0.22459,-0.01872000000000007,68.51083143
2025-08-11T21:56:04.782246,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T21:56:04.782246,SPELLUSDT,0,0,-0.017063200000000413,68.51083143
2025-08-11T22:04:59.426281,BTCUSDT,0.0,0.0,0.0,118.60889765
2025-08-11T22:04:59.426281,ETHUSDT,0.0,0.0,0.0,118.60889765
2025-08-11T22:04:59.426281,XRPUSDT,0,0,-0.01946999999999917,118.60889765
2025-08-11T22:04:59.426281,SOLUSDT,0,0,0.006999999999996477,118.60889765
2025-08-11T22:04:59.426281,ADAUSDT,-24.0,0.7723999999999999,-0.0359999999999987,118.60889765
2025-08-11T22:04:59.426281,BNBUSDT,0,0,0.009000000000007728,118.60889765
2025-08-11T22:04:59.426281,TRXUSDT,0,0,-0.030600000000003624,118.60889765
2025-08-11T22:04:59.426281,ARBUSDT,-0.09999999999999432,0.44098987252124655,-0.21022101274788807,118.60889765
2025-08-11T22:04:59.426281,OPUSDT,-82.5,0.7542993939393938,0.0,118.60889765
2025-08-11T22:04:59.426281,AVAXUSDT,0.0,0.0,0.0,118.60889765
2025-08-11T22:04:59.426281,DOGEUSDT,-83.0,0.22371,0.0,118.60889765
2025-08-11T22:04:59.427526,LTCUSDT,0.0,0.0,0.0,118.60889765
2025-08-11T22:04:59.427526,SPELLUSDT,37028.0,0.0005045,0.0,118.60889765
2025-08-11T22:04:59.427526,KASUSDT,0.0,0.0,0.0,118.60889765
