timestamp,action,symbol,qty,price,fee,status,details,strategy

2025-08-10T21:36:55.043895,CONVERT,SOLUSDT,0.368137,182.96,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:36:55.044895,BUY,BNBUSDT,0.0,801.01,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:37:01.250781,CONVERT,SOLUSDT,0.368137,183.0,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:37:01.251793,BUY,XRPUSDT,0.0,3.1602,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:37:06.635602,CONVERT,SOLUSDT,0.368137,183.03,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:37:06.639457,BUY,ADAUSDT,0.0,0.7926,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:37:14.414400,CONVERT,SOLUSDT,0.368137,183.03,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:37:14.418402,BUY,DOGEUSDT,0.0,0.23135,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:37:51.732307,CONVERT,SOLUSDT,0.368137,182.84,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:37:51.734309,BUY,BTCUSDT,0.0,118174.2,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:38:00.169066,CONVERT,SOLUSDT,0.368137,182.88,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:38:00.170027,BUY,BNBUSDT,0.0,799.91,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:38:09.253414,CONVERT,SOLUSDT,0.368137,182.94,0,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,unknown
2025-08-10T21:38:09.254418,BUY,ADAUSDT,0.0,0.7922,0.0,SKIPPED,High fee or zero qty,unknown
2025-08-10T21:39:16.924669,CONVERT,SOLUSDT,0.368,183.0,0,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 13395455902, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ5841c50249067f873305f9', 'transactTime': 1754861956714, 'price': '0.00000000', 'origQty': '0.36800000', 'executedQty': '0.36800000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '67.34032000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1754861956714, 'fills': [{'price': '182.99000000', 'qty': '0.36800000', 'commission': '0.06734032', 'commissionAsset': 'USDT', 'tradeId': 1457373657}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",unknown
2025-08-10T21:39:17.246929,BUY,BTCUSDT,0.00022,118182.23,2.6000090599999998e-05,SUCCESS,"{'symbol': 'BTCUSDT', 'orderId': 47231184422, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJd9f334e443d71fee8cda2e', 'transactTime': 1754861957064, 'price': '0.00000000', 'origQty': '0.00022000', 'executedQty': '0.00022000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '25.99935580', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754861957064, 'fills': [{'price': '118178.89000000', 'qty': '0.00022000', 'commission': '0.00000022', 'commissionAsset': 'BTC', 'tradeId': 5145191976}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",unknown
2025-08-10T21:39:25.807399,BUY,XRPUSDT,5.2,3.1603,1.643356e-05,SUCCESS,"{'symbol': 'XRPUSDT', 'orderId': 11904970365, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ6f18447e47ed419384f49f', 'transactTime': 1754861965573, 'price': '0.00000000', 'origQty': '5.20000000', 'executedQty': '5.20000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '16.43356000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754861965573, 'fills': [{'price': '3.16030000', 'qty': '5.20000000', 'commission': '0.00520000', 'commissionAsset': 'XRP', 'tradeId': 1296500281}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",rsi_strategy
2025-08-10T21:39:30.724323,BUY,ADAUSDT,12.5,0.7928,9.91e-06,SUCCESS,"{'symbol': 'ADAUSDT', 'orderId': 7514180075, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJfc1085e8d6b8a009ebbbb3', 'transactTime': 1754861970537, 'price': '0.00000000', 'origQty': '12.50000000', 'executedQty': '12.50000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '9.91125000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754861970537, 'fills': [{'price': '0.79290000', 'qty': '3.90000000', 'commission': '0.00390000', 'commissionAsset': 'ADA', 'tradeId': 690790513}, {'price': '0.79290000', 'qty': '6.70000000', 'commission': '0.00670000', 'commissionAsset': 'ADA', 'tradeId': 690790514}, {'price': '0.79290000', 'qty': '1.90000000', 'commission': '0.00190000', 'commissionAsset': 'ADA', 'tradeId': 690790515}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",unknown
2025-08-10T21:39:34.522395,BUY,SOLUSDT,0.032,183.04,5.85728e-06,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 13395457399, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ8fc0b3f4b5f1963120d6ef', 'transactTime': 1754861974284, 'price': '0.00000000', 'origQty': '0.03200000', 'executedQty': '0.03200000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '5.85760000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754861974284, 'fills': [{'price': '183.05000000', 'qty': '0.03200000', 'commission': '0.00003200', 'commissionAsset': 'SOL', 'tradeId': 1457373811}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",sma_crossover
2025-08-10T21:39:38.213559,BUY,DOGEUSDT,15.0,0.23136,3.4704e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 11419153540, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ36b920392767ae233733b6', 'transactTime': 1754861978033, 'price': '0.00000000', 'origQty': '15.00000000', 'executedQty': '15.00000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '3.47115000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754861978033, 'fills': [{'price': '0.23141000', 'qty': '15.00000000', 'commission': '0.01500000', 'commissionAsset': 'DOGE', 'tradeId': 1220626437}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",rsi_strategy
2025-08-10T21:40:13.090862,BUY,BTCUSDT,1e-05,118190.07,1.1819007e-06,FAILED,"Binance order error: APIError(code=-1100): Illegal characters found in parameter 'quantity'; legal range is '^([0-9]{1,20})(\.[0-9]{1,20})?$'.",unknown
2025-08-10T21:40:22.154713,BUY,XRPUSDT,0.7,3.1608,2.21256e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:40:26.333274,BUY,ADAUSDT,2.8,0.7924,2.2187199999999997e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:40:29.766630,BUY,SOLUSDT,0.012,182.97,2.19564e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:41:06.520330,BUY,BTCUSDT,1e-05,118187.05,1.1818705e-06,FAILED,"Binance order error: APIError(code=-1100): Illegal characters found in parameter 'quantity'; legal range is '^([0-9]{1,20})(\.[0-9]{1,20})?$'.",unknown
2025-08-10T21:41:20.849900,BUY,SOLUSDT,0.012,182.91,2.19492e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:41:24.604841,BUY,DOGEUSDT,9.0,0.23112,2.0800799999999997e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 11419281853, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ7181bb471521715fb6d8c4', 'transactTime': 1754862084402, 'price': '0.00000000', 'origQty': '9.00000000', 'executedQty': '9.00000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '2.08017000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754862084402, 'fills': [{'price': '0.23113000', 'qty': '9.00000000', 'commission': '0.00900000', 'commissionAsset': 'DOGE', 'tradeId': 1220626867}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",unknown
2025-08-10T21:42:01.153218,BUY,ETHUSDT,0.0003,4196.25,1.2588749999999999e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:42:04.726951,BUY,BNBUSDT,0.001,800.19,8.0019e-07,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:42:08.856309,BUY,XRPUSDT,0.4,3.1627,1.26508e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:42:13.173639,BUY,ADAUSDT,1.7,0.7918,1.3460599999999997e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:42:18.933949,BUY,SOLUSDT,0.007,183.04,1.28128e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:42:23.002498,BUY,DOGEUSDT,6.0,0.23134,1.38804e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 11419350706, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJcbfb7b07370b275c411be9', 'transactTime': 1754862142784, 'price': '0.00000000', 'origQty': '6.00000000', 'executedQty': '6.00000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '1.38780000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1754862142784, 'fills': [{'price': '0.23130000', 'qty': '6.00000000', 'commission': '0.00600000', 'commissionAsset': 'DOGE', 'tradeId': 1220626985}], 'selfTradePreventionMode': 'EXPIRE_MAKER'}",unknown
2025-08-10T21:42:59.643295,BUY,ETHUSDT,0.0002,4196.25,8.392500000000001e-07,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:43:03.581616,BUY,BNBUSDT,0.001,800.09,8.0009e-07,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:43:09.877529,SELL,ADAUSDT,4.9,0.7923,3.88227e-06,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:43:13.563138,BUY,SOLUSDT,0.004,182.95,7.317999999999999e-07,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:43:17.208479,BUY,DOGEUSDT,3.0,0.23144,6.9432e-07,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,unknown
2025-08-10T21:53:53.735855,SELL,ETHUSDT,0.0,4216.2,0.0,SKIPPED,"High fee, zero qty, below min lot size, or notional",unknown
2025-08-10T21:54:03.974023,BUY,XRPUSDT,0.2,3.1825,6.365000000000001e-07,SUCCESS,"{'symbol': 'XRPUSDT', 'orderId': 54060458, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.1825', 'origQty': '0.2', 'executedQty': '0.2', 'transactTime': 1754852043971, 'paper': True}",unknown
2025-08-10T21:54:14.211565,SELL,SOLUSDT,0.233,183.5,4.27555e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 26664080, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.5', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852054209, 'paper': True}",unknown
2025-08-10T21:54:21.994379,BUY,DOGEUSDT,3.0,0.23242,6.972599999999999e-07,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 25279404, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.23242', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754852061992, 'paper': True}",unknown
2025-08-10T21:55:19.770393,SELL,SOLUSDT,0.233,183.43,4.273919e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 84132513, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.35', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852119767, 'paper': True}",unknown
2025-08-10T21:55:26.439951,SELL,DOGEUSDT,11.0,0.23234,2.55574e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 61618326, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.23233', 'origQty': '11.0', 'executedQty': '11.0', 'transactTime': 1754852126439, 'paper': True}",unknown
2025-08-10T21:56:02.610870,BUY,BTCUSDT,0.0,118604.15,0.0,SKIPPED,"High fee, zero qty, below min lot size, or notional",unknown
2025-08-10T21:56:14.209729,SELL,BNBUSDT,0.0,801.12,0.0,SKIPPED,"High fee, zero qty, below min lot size, or notional",unknown
2025-08-10T21:56:29.773702,SELL,SOLUSDT,0.233,183.3,4.270890000000001e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 34559776, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.38', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852189772, 'paper': True}",unknown
2025-08-10T21:56:36.237353,SELL,DOGEUSDT,11.0,0.23267,2.5593699999999996e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 53527107, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.23273', 'origQty': '11.0', 'executedQty': '11.0', 'transactTime': 1754852196236, 'paper': True}",unknown
2025-08-10T21:57:14.332053,SELL,BTCUSDT,8e-05,118622.0,9.48976e-06,SUCCESS,"{'symbol': 'BTCUSDT', 'orderId': 77553590, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '118621.99', 'origQty': '8e-05', 'executedQty': '8e-05', 'transactTime': 1754852234331, 'paper': True}",unknown
2025-08-10T21:57:25.284762,BUY,BNBUSDT,0.001,801.25,8.0125e-07,SUCCESS,"{'symbol': 'BNBUSDT', 'orderId': 66026760, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '801.72', 'origQty': '0.001', 'executedQty': '0.001', 'transactTime': 1754852245283, 'paper': True}",unknown
2025-08-10T21:57:31.532255,BUY,XRPUSDT,0.2,3.184,6.368e-07,SUCCESS,"{'symbol': 'XRPUSDT', 'orderId': 37436891, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.184', 'origQty': '0.2', 'executedQty': '0.2', 'transactTime': 1754852251531, 'paper': True}",unknown
2025-08-10T21:57:41.571923,SELL,SOLUSDT,0.233,183.48,4.275083999999999e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 72431587, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.47', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852261569, 'paper': True}",unknown
2025-08-10T21:58:22.793301,SELL,BTCUSDT,8e-05,118657.11,9.4925688e-06,SUCCESS,"{'symbol': 'BTCUSDT', 'orderId': 82218412, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '118657.11', 'origQty': '8e-05', 'executedQty': '8e-05', 'transactTime': 1754852302792, 'paper': True}",unknown
2025-08-10T21:58:30.006979,BUY,ETHUSDT,0.0002,4220.69,8.441379999999999e-07,SUCCESS,"{'symbol': 'ETHUSDT', 'orderId': 72254503, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '4220.83', 'origQty': '0.0002', 'executedQty': '0.0002', 'transactTime': 1754852310003, 'paper': True}",unknown
2025-08-10T21:58:40.925117,BUY,XRPUSDT,0.2,3.1839,6.3678e-07,SUCCESS,"{'symbol': 'XRPUSDT', 'orderId': 91459783, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.184', 'origQty': '0.2', 'executedQty': '0.2', 'transactTime': 1754852320925, 'paper': True}",unknown
2025-08-10T21:58:49.056895,BUY,ADAUSDT,1.0,0.7985,7.985e-07,SUCCESS,"{'symbol': 'ADAUSDT', 'orderId': 65963743, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.7986', 'origQty': '1.0', 'executedQty': '1.0', 'transactTime': 1754852329054, 'paper': True}",unknown
2025-08-10T21:58:56.221152,SELL,SOLUSDT,0.233,183.35,4.272055e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 37318969, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.38', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852336219, 'paper': True}",unknown
2025-08-10T21:59:03.282035,BUY,DOGEUSDT,3.0,0.23296,6.988799999999999e-07,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 86926541, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.23297', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754852343281, 'paper': True}",unknown
2025-08-10T21:59:39.431409,SELL,BTCUSDT,8e-05,118685.38,9.494830400000001e-06,SUCCESS,"{'symbol': 'BTCUSDT', 'orderId': 61487960, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '118685.39', 'origQty': '8e-05', 'executedQty': '8e-05', 'transactTime': 1754852379430, 'paper': True}",unknown
2025-08-10T21:59:48.030125,SELL,BNBUSDT,0.0,801.92,0.0,SKIPPED,"High fee, zero qty, below min lot size, or notional",unknown
2025-08-10T21:59:53.434859,BUY,XRPUSDT,0.2,3.1826,6.3652e-07,SUCCESS,"{'symbol': 'XRPUSDT', 'orderId': 22133212, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.1821', 'origQty': '0.2', 'executedQty': '0.2', 'transactTime': 1754852393433, 'paper': True}",unknown
2025-08-10T22:00:00.524578,SELL,ADAUSDT,4.9,0.7988,3.91412e-06,SUCCESS,"{'symbol': 'ADAUSDT', 'orderId': 54148654, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.7991', 'origQty': '4.9', 'executedQty': '4.9', 'transactTime': 1754852400523, 'paper': True}",unknown
2025-08-10T22:00:08.718983,SELL,SOLUSDT,0.233,183.5,4.27555e-05,SUCCESS,"{'symbol': 'SOLUSDT', 'orderId': 63610155, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '183.41', 'origQty': '0.233', 'executedQty': '0.233', 'transactTime': 1754852408716, 'paper': True}",unknown
2025-08-10T22:00:15.989707,SELL,DOGEUSDT,11.0,0.23294,2.5623400000000003e-06,SUCCESS,"{'symbol': 'DOGEUSDT', 'orderId': 63048589, 'side': 'SELL', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.23289', 'origQty': '11.0', 'executedQty': '11.0', 'transactTime': 1754852415987, 'paper': True}",unknown
2025-08-10T22:00:57.983559,SELL,ETHUSDT,0.0,4219.91,0.0,SKIPPED,"High fee, zero qty, below min lot size, or notional",unknown
2025-08-11T08:39:55.669431,BUY,BCCUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:01.390107,BUY,EOSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:07.968671,BUY,VENUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:13.909526,BUY,NULSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:19.868981,BUY,PAXUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:25.849231,BUY,BCHABCUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:32.163583,BUY,BCHSVUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:38.168217,BUY,WAVESUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:44.208347,BUY,BTTUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:40:50.561331,BUY,USDSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:04.505510,BUY,BCCUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:11.126184,BUY,EOSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:16.994706,BUY,VENUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:22.877075,BUY,NULSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:28.669247,BUY,PAXUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:35.375018,BUY,BCHABCUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:41.199962,BUY,BCHSVUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:47.147921,BUY,WAVESUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:52.878034,BUY,BTTUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:45:58.766292,BUY,USDSUSDT,0.0,0.0,0.0,SKIPPED,"Condition not met: price=0.0, priceChange=0.0, quoteVol=0.0, baseVol=0.0",microcap
2025-08-11T08:56:45.755602,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.01, quoteVol=2134900522.7004, baseVol=2135231096.0",microcap_other
2025-08-11T08:56:51.838659,BUY,FDUSDUSDT,0.0,0.9981000000000001,0.0,SKIPPED,"Condition not met: price=0.9981, priceChange=0.0, quoteVol=567899542.6397, baseVol=568926976.0",microcap_other
2025-08-11T08:56:58.157074,BUY,ENAUSDT,0.154,0.8239000000000001,0.000634403,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 46421679, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8238', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754891815356, 'paper': True}",microcap_pricechange
2025-08-11T08:57:01.238016,BUY,ENAUSDT,0.154,0.8239000000000001,0.000634403,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 83258958, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8238', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754891818553, 'paper': True}",microcap_pricechange
2025-08-11T08:57:04.280149,BUY,ENAUSDT,0.154,0.8239000000000001,0.000634403,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 27042275, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8239', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754891821557, 'paper': True}",microcap_pricechange
2025-08-11T08:57:07.179177,BUY,ENAUSDT,0.154,0.8239000000000001,0.000634403,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 51968681, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8238', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754891824599, 'paper': True}",microcap_pricechange
2025-08-11T08:57:10.399346,BUY,ENAUSDT,0.154,0.8239000000000001,0.000634403,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 39931159, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8239', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754891827490, 'paper': True}",microcap_pricechange
2025-08-11T08:57:16.710285,BUY,SUIUSDT,0.02,3.8682000000000003,0.00038682,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 70296385, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8682', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754891834069, 'paper': True}",microcap_volume
2025-08-11T08:57:19.757807,BUY,SUIUSDT,0.02,3.8682000000000003,0.00038682,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 52888975, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8695', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754891837033, 'paper': True}",microcap_volume
2025-08-11T08:57:22.757690,BUY,SUIUSDT,0.02,3.8682000000000003,0.00038682,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 73130463, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8697', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754891840077, 'paper': True}",microcap_volume
2025-08-11T08:57:25.723680,BUY,SUIUSDT,0.02,3.8682000000000003,0.00038682,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 36391585, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8702', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754891843114, 'paper': True}",microcap_volume
2025-08-11T08:57:28.794334,BUY,SUIUSDT,0.02,3.8682000000000003,0.00038682,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 83387983, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8696', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754891846057, 'paper': True}",microcap_volume
2025-08-11T08:57:35.151649,BUY,TREEUSDT,1.4,0.4308,0.00060312,SKIPPED,"Condition not met: price=0.4308, priceChange=-2.096, quoteVol=142754598.77354, baseVol=333362940.7",microcap_other
2025-08-11T08:57:41.048485,BUY,PEPEUSDT,52731.0,0.0,0.00063962703,SKIPPED,"Condition not met: price=1.213e-05, priceChange=0.248, quoteVol=135245042.79009944, baseVol=11183291742625.0",microcap_other
2025-08-11T08:57:47.866310,BUY,TRXUSDT,1.8,0.3407,0.00061326,SKIPPED,"Condition not met: price=0.3407, priceChange=0.383, quoteVol=102583782.60659, baseVol=301567245.9",microcap_other
